customer_id,signup_date,true_lifetime_days,termination_date,rfm_recency_all_time,rfm_frequency_all_time,rfm_monetary_all_time,tenure_all_time,rfm_recency_30d,rfm_frequency_30d,rfm_monetary_30d,tenure_30d,rfm_recency_60d,rfm_frequency_60d,rfm_monetary_60d,tenure_60d,rfm_recency_90d,rfm_frequency_90d,rfm_monetary_90d,tenure_90d,slope_amount,slope_days_since_previous_transaction,slope_days_until_next_transaction,slope_customer_transaction_order,slope_days_since_first_transaction,min_amount,mean_amount,mode_amount,max_amount,q1_amount,q5_amount,q10_amount,q20_amount,q30_amount,q40_amount,q50_amount,q60_amount,q70_amount,q80_amount,q90_amount,q95_amount,q99_amount,min_days_since_previous_transaction,mean_days_since_previous_transaction,mode_days_since_previous_transaction,max_days_since_previous_transaction,q1_days_since_previous_transaction,q5_days_since_previous_transaction,q10_days_since_previous_transaction,q20_days_since_previous_transaction,q30_days_since_previous_transaction,q40_days_since_previous_transaction,q50_days_since_previous_transaction,q60_days_since_previous_transaction,q70_days_since_previous_transaction,q80_days_since_previous_transaction,q90_days_since_previous_transaction,q95_days_since_previous_transaction,q99_days_since_previous_transaction,min_days_until_next_transaction,mean_days_until_next_transaction,mode_days_until_next_transaction,max_days_until_next_transaction,q1_days_until_next_transaction,q5_days_until_next_transaction,q10_days_until_next_transaction,q20_days_until_next_transaction,q30_days_until_next_transaction,q40_days_until_next_transaction,q50_days_until_next_transaction,q60_days_until_next_transaction,q70_days_until_next_transaction,q80_days_until_next_transaction,q90_days_until_next_transaction,q95_days_until_next_transaction,q99_days_until_next_transaction,min_customer_transaction_order,mean_customer_transaction_order,mode_customer_transaction_order,max_customer_transaction_order,q1_customer_transaction_order,q5_customer_transaction_order,q10_customer_transaction_order,q20_customer_transaction_order,q30_customer_transaction_order,q40_customer_transaction_order,q50_customer_transaction_order,q60_customer_transaction_order,q70_customer_transaction_order,q80_customer_transaction_order,q90_customer_transaction_order,q95_customer_transaction_order,q99_customer_transaction_order,min_days_since_first_transaction,mean_days_since_first_transaction,mode_days_since_first_transaction,max_days_since_first_transaction,q1_days_since_first_transaction,q5_days_since_first_transaction,q10_days_since_first_transaction,q20_days_since_first_transaction,q30_days_since_first_transaction,q40_days_since_first_transaction,q50_days_since_first_transaction,q60_days_since_first_transaction,q70_days_since_first_transaction,q80_days_since_first_transaction,q90_days_since_first_transaction,q95_days_since_first_transaction,q99_days_since_first_transaction
C00944,2025-02-10,67,2025-04-18,177.0,9.0,626.38,55.0,177.0,9.0,626.38,55.0,177.0,9.0,626.38,55.0,177.0,9.0,626.38,55.0,12.681833333333332,0.46428571428571513,0.46428571428571414,0.9999999999999998,7.099999999999998,0.24,69.59777777777778,0.24,211.45,1.8384,8.232000000000001,16.224,22.116,28.695999999999998,38.536,46.0,80.312,92.35199999999999,98.744,126.18600000000002,168.81799999999996,202.9236,2.0,6.875,2.0,23.0,2.0,2.0,2.0,2.8000000000000003,4.1,4.800000000000001,5.0,5.2,5.8999999999999995,7.200000000000001,12.499999999999996,17.749999999999993,21.949999999999996,2.0,6.875,2.0,23.0,2.0,2.0,2.0,2.8000000000000003,4.1,4.800000000000001,5.0,5.2,5.8999999999999995,7.200000000000001,12.499999999999996,17.749999999999993,21.949999999999996,0.0,4.0,0.0,8.0,0.08,0.4,0.8,1.6,2.4,3.2,4.0,4.8,5.6,6.4,7.2,7.6,7.92,0.0,25.333333333333332,0.0,55.0,0.64,3.2,6.4,9.2,12.0,16.200000000000003,21.0,22.6,36.79999999999999,47.6,51.0,53.0,54.6
C00070,2025-05-27,122,2025-09-26,17.0,6.0,127.58,108.0,37.0,4.0,92.77,88.0,125.0,1.0,14.16,0.0,125.0,1.0,14.16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02458,2025-07-27,115,2025-11-19,12.0,13.0,1127.08,49.0,30.0,8.0,637.48,31.0,61.0,1.0,37.9,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02547,2025-01-24,177,2025-07-20,78.0,38.0,2712.4,170.0,78.0,38.0,2712.4,170.0,78.0,38.0,2712.4,170.0,92.0,35.0,2231.05,156.0,-0.22082352941176453,0.011917494270435508,0.04145658263305322,0.9999999999999997,4.543977591036413,13.16,63.744285714285716,13.16,151.54,13.704,16.111,29.426000000000002,38.026,43.199999999999996,51.202000000000005,60.68,64.91799999999999,71.772,92.17400000000002,108.61,128.726,144.3115999999999,0.0,4.588235294117647,1.0,20.0,0.0,0.6500000000000001,1.0,1.0,2.0,2.0,3.0,4.0,5.099999999999998,8.0,9.0,14.349999999999998,18.35000000000001,0.0,4.771428571428571,1.0,20.0,0.0,0.7000000000000002,1.0,1.0,2.0,2.0,3.0,4.0,5.799999999999997,8.0,10.200000000000003,14.299999999999997,18.299999999999983,0.0,17.0,0.0,34.0,0.34,1.7000000000000002,3.4000000000000004,6.800000000000001,10.2,13.600000000000001,17.0,20.4,23.799999999999997,27.200000000000003,30.6,32.3,33.66,0.0,76.88571428571429,119.0,156.0,0.34,11.500000000000004,18.8,37.8,43.2,51.2,71.0,91.6,114.99999999999994,129.0,137.4,147.39999999999998,154.98
C00361,2025-10-01,305,2026-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00767,2025-11-28,218,2026-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01538,2025-04-24,44,2025-06-07,126.0,2.0,114.09,3.0,126.0,2.0,114.09,3.0,126.0,2.0,114.09,3.0,126.0,2.0,114.09,3.0,95.24999999999997,,,0.9999999999999998,2.9999999999999996,9.42,57.045,9.42,104.67,10.3725,14.182500000000001,18.945,28.47,37.995,47.52,57.045,66.57,76.095,85.62,95.14500000000001,99.9075,103.7175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,1.5,0.0,3.0,0.03,0.15000000000000002,0.30000000000000004,0.6000000000000001,0.8999999999999999,1.2000000000000002,1.5,1.7999999999999998,2.0999999999999996,2.4000000000000004,2.7,2.8499999999999996,2.9699999999999998
C01027,2025-02-07,304,2025-12-08,6.0,43.0,947.0,223.0,37.0,38.0,854.41,192.0,63.0,32.0,668.34,166.0,90.0,24.0,467.18,139.0,-0.269539130434783,-0.28952569169960435,-0.28521739130434814,1.0000000000000002,5.8621739130434785,2.57,19.465833333333332,2.57,44.22,3.0023999999999997,4.6705000000000005,6.493,10.748000000000001,13.585999999999999,15.152000000000001,16.71,18.259999999999998,20.829999999999995,28.026000000000007,39.937999999999995,42.530499999999996,43.9118,0.0,6.043478260869565,1.0,21.0,0.22,1.0,1.0,1.0,2.0,2.8000000000000007,3.0,4.0,7.399999999999999,12.0,16.000000000000004,18.799999999999997,20.560000000000002,0.0,5.916666666666667,1.0,21.0,0.23,1.0,1.0,1.0,2.0,3.0,3.0,3.799999999999999,7.099999999999998,12.0,15.499999999999996,18.699999999999996,20.54,0.0,11.5,0.0,23.0,0.23,1.1500000000000001,2.3000000000000003,4.6000000000000005,6.8999999999999995,9.200000000000001,11.5,13.799999999999999,16.099999999999998,18.400000000000002,20.7,21.849999999999998,22.77,0.0,81.70833333333333,85.0,139.0,4.37,19.45,22.900000000000002,41.800000000000004,59.8,77.2,85.0,100.59999999999998,108.1,120.40000000000005,134.7,137.54999999999998,138.77
C00940,2025-07-19,44,2025-09-01,35.0,7.0,223.63,17.0,35.0,7.0,223.63,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01395,2025-11-30,86,2026-02-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02811,2025-03-07,326,2026-01-27,29.0,27.0,1423.65,176.0,34.0,26.0,1374.23,171.0,63.0,19.0,1043.57,142.0,106.0,14.0,679.17,99.0,1.5238901098901112,-0.3076923076923071,0.050549450549450155,1.0000000000000002,8.002197802197802,9.39,48.51214285714286,9.39,95.55,10.4105,14.4925,17.579,22.198,28.709999999999997,34.822,39.82,56.617999999999995,68.678,75.51,87.02900000000001,90.3955,94.5191,0.0,7.615384615384615,1.0,24.0,0.12,0.6000000000000001,1.0,1.4000000000000004,2.5999999999999996,3.8000000000000007,4.0,8.0,8.399999999999999,13.800000000000011,17.8,20.39999999999999,23.279999999999994,0.0,8.357142857142858,1.0,24.0,0.13,0.65,1.0,1.6,2.9,4.0,6.0,8.0,9.799999999999997,17.4,18.0,20.099999999999998,23.219999999999995,0.0,6.5,0.0,13.0,0.13,0.65,1.3,2.6,3.9,5.2,6.5,7.8,9.1,10.4,11.700000000000001,12.35,12.87,0.0,53.5,95.0,99.0,1.04,5.2,10.4,21.400000000000002,25.9,50.8,54.5,69.39999999999999,75.3,84.80000000000001,95.0,96.4,98.47999999999999
C02835,2025-08-08,177,2026-02-01,0.0,14.0,785.45,40.0,35.0,3.0,271.78000000000003,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02195,2025-02-25,165,2025-08-09,85.0,7.0,705.99,117.0,85.0,7.0,705.99,117.0,85.0,7.0,705.99,117.0,110.0,6.0,575.28,92.0,-24.35828571428571,0.30000000000000354,1.1142857142857137,0.9999999999999998,17.91428571428571,29.98,95.88000000000001,29.98,253.38,30.256,31.36,32.74,35.5,36.81,38.12,67.225,96.33,109.15,121.97,187.675,220.5275,246.8095,0.0,18.4,0.0,45.0,0.32,1.6,3.2,6.4,8.2,8.6,9.0,17.4,25.799999999999997,33.0,39.0,42.0,44.4,0.0,19.5,0.0,45.0,0.4,2.0,4.0,8.0,8.5,9.0,17.0,25.0,27.5,30.0,37.5,41.25,44.25,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,45.5,30.0,92.0,1.5,7.5,15.0,30.0,30.0,30.0,34.0,38.0,60.5,83.0,87.5,89.75,91.55
C00199,2025-05-19,127,2025-09-23,20.0,11.0,1001.79,112.0,37.0,10.0,892.42,95.0,71.0,7.0,690.78,61.0,100.0,3.0,312.02,32.0,63.97000000000003,19.999999999999986,6.000000000000002,1.0000000000000002,16.000000000000007,52.91,104.00666666666666,52.91,180.85,53.416999999999994,55.445,57.98,63.05,68.12,73.19,78.26,98.77799999999999,119.29599999999999,139.81400000000002,160.332,170.59099999999998,178.79819999999998,6.0,16.0,6.0,26.0,6.2,7.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,24.0,25.0,25.8,6.0,16.666666666666668,6.0,26.0,6.24,7.2,8.4,10.8,13.2,15.600000000000001,18.0,19.6,21.2,22.8,24.4,25.2,25.84,0.0,1.0,0.0,2.0,0.02,0.1,0.2,0.4,0.6,0.8,1.0,1.2,1.4,1.6,1.8,1.9,1.98,0.0,12.666666666666666,0.0,32.0,0.12,0.6000000000000001,1.2000000000000002,2.4000000000000004,3.5999999999999996,4.800000000000001,6.0,11.2,16.4,21.6,26.8,29.4,31.48
C00643,2025-04-27,215,2025-11-28,6.0,20.0,598.89,143.0,43.0,11.0,334.19,106.0,83.0,8.0,266.49,66.0,90.0,7.0,197.78,59.0,-6.923214285714284,-0.5428571428571425,-0.6428571428571433,1.0000000000000002,9.892857142857144,9.35,28.25428571428571,9.35,83.5,9.4088,9.644,9.938,11.138,13.562,15.014,15.98,23.839999999999996,30.297999999999995,33.952000000000005,54.50200000000002,69.00099999999996,80.60019999999997,2.0,9.833333333333334,2.0,27.0,2.0,2.0,2.0,2.0,3.5,5.0,7.0,9.0,11.5,14.0,20.5,23.75,26.35,2.0,9.428571428571429,2.0,27.0,2.0,2.0,2.0,2.6000000000000005,4.3999999999999995,5.800000000000001,7.0,8.2,9.999999999999996,13.000000000000004,19.200000000000003,23.09999999999999,26.21999999999999,0.0,3.0,0.0,6.0,0.06,0.30000000000000004,0.6000000000000001,1.2000000000000002,1.7999999999999998,2.4000000000000004,3.0,3.5999999999999996,4.199999999999999,4.800000000000001,5.4,5.699999999999999,5.9399999999999995,0.0,30.857142857142858,0.0,59.0,0.12,0.6000000000000001,1.2000000000000002,7.400000000000005,23.599999999999994,32.6,38.0,41.0,43.4,44.6,50.60000000000001,54.79999999999999,58.16
C00246,2025-07-09,141,2025-11-27,1.0,9.0,822.51,76.0,49.0,4.0,464.6,28.0,75.0,2.0,196.51999999999998,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02194,2025-11-08,30,2025-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00978,2025-04-22,295,2026-02-11,10.0,9.0,856.53,149.0,69.0,7.0,603.55,90.0,69.0,7.0,603.55,90.0,100.0,6.0,539.75,59.0,-19.16428571428571,0.2999999999999991,2.914285714285712,0.9999999999999998,13.714285714285712,20.01,89.95833333333333,20.01,174.2,21.8105,29.012500000000003,38.015,56.02,61.09,66.16,81.41499999999999,96.67,111.68,126.69,150.445,162.3225,171.8245,0.0,11.8,0.0,26.0,0.24,1.2000000000000002,2.4000000000000004,4.800000000000001,6.6,7.800000000000001,9.0,12.6,16.2,19.6,22.8,24.4,25.68,0.0,15.0,0.0,31.0,0.30000000000000004,1.5,3.0,6.0,7.5,9.0,13.5,18.0,22.0,26.0,28.5,29.75,30.75,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95,0.0,29.0,0.0,59.0,0.0,0.0,0.0,0.0,9.0,18.0,31.0,44.0,48.5,53.0,56.0,57.5,58.7
C02515,2025-10-09,93,2026-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02894,2025-04-25,123,2025-08-26,40.0,30.0,1159.8600000000001,118.0,40.0,30.0,1159.8600000000001,118.0,60.0,22.0,878.07,98.0,90.0,14.0,556.1700000000001,68.0,2.0823076923076917,0.4890109890109891,0.29890109890109884,1.0000000000000002,5.290109890109891,8.28,39.72642857142857,8.28,135.65,8.835099999999999,11.0555,12.961,15.906,17.563000000000002,20.478,28.025,37.164,40.50999999999999,55.25800000000001,77.90100000000002,102.54549999999998,129.02909999999997,0.0,5.230769230769231,0.0,14.0,0.0,0.0,0.20000000000000018,1.0,1.5999999999999996,2.8000000000000007,4.0,5.199999999999999,6.399999999999999,9.400000000000006,13.400000000000002,14.0,14.0,0.0,5.0,0.0,14.0,0.0,0.0,0.30000000000000004,1.0,1.9,2.2,3.5,4.8,6.1,8.600000000000001,13.100000000000003,14.0,14.0,0.0,6.5,0.0,13.0,0.13,0.65,1.3,2.6,3.9,5.2,6.5,7.8,9.1,10.4,11.700000000000001,12.35,12.87,0.0,27.642857142857142,1.0,68.0,0.13,0.65,1.0,5.200000000000001,10.7,17.800000000000004,29.5,34.8,38.0,42.400000000000006,58.80000000000001,64.75,67.35
C02745,2025-07-27,157,2025-12-31,4.0,8.0,1123.33,59.0,30.0,5.0,485.23,33.0,61.0,2.0,177.49,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00506,2025-11-20,104,2026-03-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00139,2025-04-04,157,2025-09-08,46.0,24.0,2736.02,128.0,46.0,24.0,2736.02,128.0,67.0,20.0,2203.7599999999998,107.0,95.0,17.0,2079.09,79.0,10.2015931372549,0.710294117647059,0.8284313725490194,0.9999999999999998,4.124999999999998,11.32,122.29941176470587,11.32,349.08,12.3728,16.584,21.733999999999998,40.96800000000001,79.872,98.748,107.84,119.46799999999999,130.45399999999998,180.60600000000002,233.10600000000002,297.38399999999996,338.7408,0.0,4.9375,1.0,25.0,0.15,0.75,1.0,1.0,1.5,2.0,4.0,5.0,5.0,6.0,8.5,13.0,22.599999999999994,0.0,5.647058823529412,1.0,25.0,0.16,0.8,1.0,1.0,1.7999999999999998,2.4000000000000004,5.0,5.0,5.199999999999999,7.600000000000001,12.200000000000003,18.599999999999994,23.72,0.0,8.0,0.0,16.0,0.16,0.8,1.6,3.2,4.8,6.4,8.0,9.6,11.2,12.8,14.4,15.2,15.84,0.0,25.294117647058822,31.0,79.0,0.16,0.8,2.2,6.2,8.6,16.400000000000002,21.0,29.0,32.599999999999994,39.8,51.0,58.999999999999986,75.0
C02858,2025-01-03,159,2025-06-11,115.0,54.0,1712.6,156.0,115.0,54.0,1712.6,156.0,115.0,54.0,1712.6,156.0,115.0,54.0,1712.6,156.0,-0.2504692205069566,0.04088050314465405,0.040880503144654114,0.9999999999999998,2.7305126739089,2.14,31.71481481481482,34.84,145.26,3.1470000000000002,5.199000000000001,8.461,13.526,17.517999999999997,20.740000000000002,24.175,29.419999999999995,34.84,45.38200000000002,62.50100000000003,75.5434999999999,121.26689999999994,0.0,2.943396226415094,1.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.1999999999999993,3.0,5.0,7.0,10.0,11.959999999999994,0.0,2.943396226415094,1.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.1999999999999993,3.0,5.0,7.0,10.0,11.959999999999994,0.0,26.5,0.0,53.0,0.53,2.6500000000000004,5.300000000000001,10.600000000000001,15.899999999999999,21.200000000000003,26.5,31.799999999999997,37.099999999999994,42.400000000000006,47.7,50.349999999999994,52.47,0.0,68.61111111111111,47.0,156.0,3.18,9.3,15.3,21.0,45.9,49.2,63.0,78.99999999999999,97.1,105.0,129.4,143.0,154.41
C01607,2025-02-25,365,2026-02-25,8.0,15.0,991.84,195.0,97.0,12.0,773.15,106.0,97.0,12.0,773.15,106.0,97.0,12.0,773.15,106.0,-4.003881118881121,0.46363636363636324,2.6013986013986012,0.9999999999999999,10.954545454545453,6.46,64.42916666666667,6.46,163.61,7.0925,9.6225,12.773000000000001,19.772000000000002,27.734,32.32000000000001,53.114999999999995,68.624,96.03399999999998,113.89600000000002,118.504,138.98649999999998,158.68530000000004,1.0,9.636363636363637,2.0,31.0,1.1,1.5,2.0,2.0,4.0,7.0,7.0,8.0,13.0,14.0,17.0,24.0,29.600000000000005,1.0,14.5,2.0,68.0,1.11,1.55,2.0,2.4000000000000004,4.8999999999999995,7.0,7.5,10.999999999999998,13.7,16.400000000000002,29.600000000000005,47.64999999999998,63.93000000000002,0.0,5.5,0.0,11.0,0.11,0.55,1.1,2.2,3.3,4.4,5.5,6.6,7.699999999999999,8.8,9.9,10.45,10.89,0.0,48.75,0.0,106.0,0.11,0.55,1.2000000000000002,3.8000000000000007,16.299999999999994,40.800000000000004,49.0,57.199999999999996,71.89999999999999,88.20000000000002,102.7,104.9,105.78
C02114,2025-08-09,39,2025-09-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00410,2025-08-07,129,2025-12-14,0.0,4.0,180.2,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02090,2025-10-15,104,2026-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02569,2025-08-12,247,2026-04-16,0.0,4.0,20.32,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01032,2025-03-24,210,2025-10-20,37.0,10.0,570.16,144.0,37.0,10.0,570.16,144.0,65.0,9.0,520.81,116.0,130.0,5.0,249.51,51.0,-3.5750000000000046,1.700000000000001,6.5,1.0,14.7,26.88,49.902,26.88,78.13,27.43,29.63,32.38,37.88,42.602000000000004,46.54600000000001,50.49,51.646,52.802,58.330000000000005,68.23,73.17999999999999,77.14,2.0,12.75,2.0,28.0,2.06,2.3,2.6,3.2,3.8,6.600000000000002,10.5,14.399999999999999,18.099999999999994,21.400000000000006,24.700000000000003,26.349999999999994,27.669999999999998,2.0,18.4,2.0,41.0,2.08,2.4,2.8,3.6,6.6,11.8,17.0,21.4,25.799999999999997,30.6,35.8,38.4,40.48,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,0.0,23.8,0.0,51.0,0.08,0.4,0.8,1.6,5.3999999999999995,12.200000000000001,19.0,30.199999999999996,41.39999999999999,47.8,49.4,50.2,50.84
C01941,2025-02-15,56,2025-04-12,180.0,2.0,181.27,1.0,180.0,2.0,181.27,1.0,180.0,2.0,181.27,1.0,180.0,2.0,181.27,1.0,-100.77000000000001,,,0.9999999999999998,0.9999999999999998,40.25,90.635,40.25,141.02,41.2577,45.2885,50.327,60.404,70.481,80.558,90.635,100.712,110.789,120.86600000000001,130.943,135.9815,140.0123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99
C02418,2025-07-21,30,2025-08-20,60.0,1.0,2.98,0.0,60.0,1.0,2.98,0.0,60.0,1.0,2.98,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02934,2025-11-07,285,2026-08-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02668,2025-09-29,76,2025-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01650,2025-06-20,164,2025-12-01,8.0,13.0,1255.07,89.0,33.0,10.0,938.74,64.0,68.0,6.0,494.26,29.0,97.0,1.0,271.56,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C02153,2025-02-14,49,2025-04-04,191.0,5.0,87.83,37.0,191.0,5.0,87.83,37.0,191.0,5.0,87.83,37.0,191.0,5.0,87.83,37.0,-1.867000000000003,-0.4999999999999996,-0.49999999999999883,1.0,10.200000000000001,2.69,17.566,2.69,32.71,2.9264,3.872,5.054,7.418,10.473999999999998,14.222,17.97,21.125999999999998,24.281999999999996,27.23,29.970000000000002,31.34,32.436,2.0,9.25,2.0,24.0,2.06,2.3,2.6,3.2,3.8,4.6000000000000005,5.5,6.3999999999999995,8.699999999999994,13.800000000000006,18.900000000000002,21.449999999999996,23.489999999999995,2.0,9.25,2.0,24.0,2.06,2.3,2.6,3.2,3.8,4.6000000000000005,5.5,6.3999999999999995,8.699999999999994,13.800000000000006,18.900000000000002,21.449999999999996,23.489999999999995,0.0,2.0,0.0,4.0,0.04,0.2,0.4,0.8,1.2,1.6,2.0,2.4,2.8,3.2,3.6,3.8,3.96,0.0,19.0,0.0,37.0,0.08,0.4,0.8,1.6,6.799999999999999,16.400000000000002,26.0,27.6,29.2,31.400000000000002,34.2,35.6,36.72
C00969,2025-11-19,279,2026-08-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01053,2025-08-19,96,2025-11-23,3.0,10.0,986.02,38.0,38.0,4.0,318.66999999999996,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00748,2025-10-21,37,2025-11-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C00408,2025-08-29,238,2026-04-24,9.0,5.0,446.78,24.0,33.0,1.0,99.38,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C01244,2025-06-18,137,2025-11-02,14.0,7.0,72.42,90.0,32.0,5.0,50.64,72.0,99.0,2.0,12.58,5.0,99.0,2.0,12.58,5.0,-8.360000000000001,,35.999999999999986,0.9999999999999998,4.999999999999999,2.11,6.29,2.11,10.47,2.1936,2.528,2.946,3.782,4.618,5.454000000000001,6.29,7.1259999999999994,7.962,8.798,9.634,10.052,10.3864,,,,,,,,,,,,,,,,,,5.0,23.0,5.0,41.0,5.36,6.8,8.6,12.2,15.799999999999999,19.4,23.0,26.6,30.2,33.800000000000004,37.4,39.199999999999996,40.64,0.0,0.5,0.0,1.0,0.01,0.05,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,0.95,0.99,0.0,2.5,0.0,5.0,0.05,0.25,0.5,1.0,1.5,2.0,2.5,3.0,3.5,4.0,4.5,4.75,4.95
C02144,2025-07-07,50,2025-08-26,38.0,15.0,1027.6100000000001,46.0,38.0,15.0,1027.6100000000001,46.0,78.0,5.0,447.1,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
